Task size,Pages,Task size local ,Task size rem,Distance,Comtime,Decision
874,14,1461.42,3242.65,35,11.5,0
874,14,1461.42,3242.65,36,11.5,0
874,14,1461.42,3242.65,37,11.6,0
874,14,1461.42,3242.65,38,12,0
874,14,1461.42,3242.65,39,12.2,0
874,14,1461.42,3242.65,40,12.5,0
932,20,1288.13,3527.39,1,5.5,0
932,20,1288.13,3527.39,2,5.5,0
932,20,1288.13,3527.39,3,5.8,0
932,20,1288.13,3527.39,4,5.9,0
932,20,1288.13,3527.39,5,5.9,0
932,20,1288.13,3527.39,6,6,0
932,20,1288.13,3527.39,7,6,0
932,20,1288.13,3527.39,8,6,0
932,20,1288.13,3527.39,9,6.3,0
932,20,1288.13,3527.39,10,6.3,0
932,20,1288.13,3527.39,11,6.5,0
932,20,1288.13,3527.39,12,6.4,0
932,20,1288.13,3527.39,13,6.4,0
932,20,1288.13,3527.39,14,6.5,0
932,20,1288.13,3527.39,15,6.5,0
932,20,1288.13,3527.39,16,6.5,0
932,20,1288.13,3527.39,17,6.7,0
932,20,1288.13,3527.39,18,7.1,0
932,20,1288.13,3527.39,19,7.7,0
932,20,1288.13,3527.39,20,8,0
932,20,1288.13,3527.39,21,8,0
932,20,1288.13,3527.39,22,8.1,0
932,20,1288.13,3527.39,23,8.4,0
932,20,1288.13,3527.39,24,8.6,0
932,20,1288.13,3527.39,25,8.8,0
932,20,1288.13,3527.39,26,9.1,0
932,20,1288.13,3527.39,27,9.3,0
932,20,1288.13,3527.39,28,10.1,0
932,20,1288.13,3527.39,29,10.4,0
932,20,1288.13,3527.39,30,11,0
932,20,1288.13,3527.39,31,11,0
932,20,1288.13,3527.39,32,11.2,0
932,20,1288.13,3527.39,33,11.4,0
932,20,1288.13,3527.39,34,11.4,0
932,20,1288.13,3527.39,35,11.5,0
932,20,1288.13,3527.39,36,11.5,0
932,20,1288.13,3527.39,37,11.6,0
932,20,1288.13,3527.39,38,12,0
932,20,1288.13,3527.39,39,12.2,0
932,20,1288.13,3527.39,40,12.5,0
944,26,3667.73,6198,1,5.5,1
944,26,3667.73,6198,2,5.5,1
944,26,3667.73,6198,3,5.8,1
944,26,3667.73,6198,4,5.9,1
944,26,3667.73,6198,5,5.9,1
944,26,3667.73,6198,6,6,1
944,26,3667.73,6198,7,6,1
944,26,3667.73,6198,8,6,1
944,26,3667.73,6198,9,6.3,1
944,26,3667.73,6198,10,6.3,1
944,26,3667.73,6198,11,6.5,1
944,26,3667.73,6198,12,6.4,1
944,26,3667.73,6198,13,6.4,1
944,26,3667.73,6198,14,6.5,1
944,26,3667.73,6198,15,6.5,1
944,26,3667.73,6198,16,6.5,1
944,26,3667.73,6198,17,6.7,1
944,26,3667.73,6198,18,7.1,1
944,26,3667.73,6198,19,7.7,1
944,26,3667.73,6198,20,8,1
944,26,3667.73,6198,21,8,1
944,26,3667.73,6198,22,8.1,1
944,26,3667.73,6198,23,8.4,1
944,26,3667.73,6198,24,8.6,1
944,26,3667.73,6198,25,8.8,1
944,26,3667.73,6198,26,9.1,1
944,26,3667.73,6198,27,9.3,0
944,26,3667.73,6198,28,10.1,0
944,26,3667.73,6198,29,10.4,0
944,26,3667.73,6198,30,11,0
944,26,3667.73,6198,31,11,0
944,26,3667.73,6198,32,11.2,0
944,26,3667.73,6198,33,11.4,0
944,26,3667.73,6198,34,11.4,0
944,26,3667.73,6198,35,11.5,0
944,26,3667.73,6198,36,11.5,0
944,26,3667.73,6198,37,11.6,0
944,26,3667.73,6198,38,12,0
944,26,3667.73,6198,39,12.2,0
944,26,3667.73,6198,40,12.5,0
954,32,4056.41,7202.84,1,5.5,1
954,32,4056.41,7202.84,2,5.5,1
954,32,4056.41,7202.84,3,5.8,1
954,32,4056.41,7202.84,4,5.9,1
954,32,4056.41,7202.84,5,5.9,1
954,32,4056.41,7202.84,6,6,1
954,32,4056.41,7202.84,7,6,1
954,32,4056.41,7202.84,8,6,1
954,32,4056.41,7202.84,9,6.3,1
954,32,4056.41,7202.84,10,6.3,1
954,32,4056.41,7202.84,11,6.5,1
954,32,4056.41,7202.84,12,6.4,1
954,32,4056.41,7202.84,13,6.4,1
954,32,4056.41,7202.84,14,6.5,1
954,32,4056.41,7202.84,15,6.5,1
954,32,4056.41,7202.84,16,6.5,1
954,32,4056.41,7202.84,17,6.7,1
954,32,4056.41,7202.84,18,7.1,1
954,32,4056.41,7202.84,19,7.7,1
954,32,4056.41,7202.84,20,8,1
954,32,4056.41,7202.84,21,8,1
954,32,4056.41,7202.84,22,8.1,1
954,32,4056.41,7202.84,23,8.4,1
954,32,4056.41,7202.84,24,8.6,1
954,32,4056.41,7202.84,25,8.8,1
954,32,4056.41,7202.84,26,9.1,1
954,32,4056.41,7202.84,27,9.3,1
954,32,4056.41,7202.84,28,10.1,1
954,32,4056.41,7202.84,29,10.4,1
954,32,4056.41,7202.84,30,11,1
954,32,4056.41,7202.84,31,11,1
954,32,4056.41,7202.84,32,11.2,1
954,32,4056.41,7202.84,33,11.4,1
954,32,4056.41,7202.84,34,11.4,1
954,32,4056.41,7202.84,35,11.5,1
954,32,4056.41,7202.84,36,11.5,1
954,32,4056.41,7202.84,37,11.6,1
954,32,4056.41,7202.84,38,12,1
954,32,4056.41,7202.84,39,12.2,1
954,32,4056.41,7202.84,40,12.5,1
974,28,2750.02,5450.82,1,5.5,1
974,28,2750.02,5450.82,2,5.5,1
974,28,2750.02,5450.82,3,5.8,1
974,28,2750.02,5450.82,4,5.9,1
974,28,2750.02,5450.82,5,5.9,1
974,28,2750.02,5450.82,6,6,1
974,28,2750.02,5450.82,7,6,1
974,28,2750.02,5450.82,8,6,1
974,28,2750.02,5450.82,9,6.3,1
974,28,2750.02,5450.82,10,6.3,1
974,28,2750.02,5450.82,11,6.5,1
974,28,2750.02,5450.82,12,6.4,1
974,28,2750.02,5450.82,13,6.4,1
974,28,2750.02,5450.82,14,6.5,1
974,28,2750.02,5450.82,15,6.5,1
974,28,2750.02,5450.82,16,6.5,1
974,28,2750.02,5450.82,17,6.7,1
974,28,2750.02,5450.82,18,7.1,1
974,28,2750.02,5450.82,19,7.7,1
974,28,2750.02,5450.82,20,8,1
974,28,2750.02,5450.82,21,8,1
974,28,2750.02,5450.82,22,8.1,1
974,28,2750.02,5450.82,23,8.4,1
974,28,2750.02,5450.82,24,8.6,1
974,28,2750.02,5450.82,25,8.8,0
974,28,2750.02,5450.82,26,9.1,0
974,28,2750.02,5450.82,27,9.3,0
974,28,2750.02,5450.82,28,10.1,0
974,28,2750.02,5450.82,29,10.4,0
974,28,2750.02,5450.82,30,11,0
974,28,2750.02,5450.82,31,11,0
974,28,2750.02,5450.82,32,11.2,0
974,28,2750.02,5450.82,33,11.4,0
974,28,2750.02,5450.82,34,11.4,0
974,28,2750.02,5450.82,35,11.5,0
974,28,2750.02,5450.82,36,11.5,0
974,28,2750.02,5450.82,37,11.6,0
974,28,2750.02,5450.82,38,12,0
974,28,2750.02,5450.82,39,12.2,0
974,28,2750.02,5450.82,40,12.5,0
987,28,4369.52,6455.7,1,5.5,1
987,28,4369.52,6455.7,2,5.5,1
987,28,4369.52,6455.7,3,5.8,1
987,28,4369.52,6455.7,4,5.9,1
987,28,4369.52,6455.7,5,5.9,1
987,28,4369.52,6455.7,6,6,1
987,28,4369.52,6455.7,7,6,1
987,28,4369.52,6455.7,8,6,1
987,28,4369.52,6455.7,9,6.3,1
987,28,4369.52,6455.7,10,6.3,1
987,28,4369.52,6455.7,11,6.5,1
987,28,4369.52,6455.7,12,6.4,1
987,28,4369.52,6455.7,13,6.4,1
987,28,4369.52,6455.7,14,6.5,1
987,28,4369.52,6455.7,15,6.5,1
987,28,4369.52,6455.7,16,6.5,1
987,28,4369.52,6455.7,17,6.7,1
987,28,4369.52,6455.7,18,7.1,1
987,28,4369.52,6455.7,19,7.7,1
987,28,4369.52,6455.7,20,8,1
987,28,4369.52,6455.7,21,8,1
987,28,4369.52,6455.7,22,8.1,1
987,28,4369.52,6455.7,23,8.4,1
987,28,4369.52,6455.7,24,8.6,1
987,28,4369.52,6455.7,25,8.8,1
987,28,4369.52,6455.7,26,9.1,1
987,28,4369.52,6455.7,27,9.3,1
987,28,4369.52,6455.7,28,10.1,1
987,28,4369.52,6455.7,29,10.4,1
987,28,4369.52,6455.7,30,11,1
987,28,4369.52,6455.7,31,11,1
987,28,4369.52,6455.7,32,11.2,1
987,28,4369.52,6455.7,33,11.4,1
987,28,4369.52,6455.7,34,11.4,1
987,28,4369.52,6455.7,35,11.5,1
987,28,4369.52,6455.7,36,11.5,1
987,28,4369.52,6455.7,37,11.6,1
987,28,4369.52,6455.7,38,12,1
987,28,4369.52,6455.7,39,12.2,1
987,28,4369.52,6455.7,40,12.5,1
1017,200,26633.75,33962.15,1,5.5,1
1017,200,26633.75,33962.15,2,5.5,1
1017,200,26633.75,33962.15,3,5.8,1
1017,200,26633.75,33962.15,4,5.9,1
1017,200,26633.75,33962.15,5,5.9,1
1017,200,26633.75,33962.15,6,6,1
1017,200,26633.75,33962.15,7,6,1
1017,200,26633.75,33962.15,8,6,1
1017,200,26633.75,33962.15,9,6.3,1
1017,200,26633.75,33962.15,10,6.3,1
1017,200,26633.75,33962.15,11,6.5,1
1017,200,26633.75,33962.15,12,6.4,1
1017,200,26633.75,33962.15,13,6.4,1
1017,200,26633.75,33962.15,14,6.5,1
1017,200,26633.75,33962.15,15,6.5,1
1017,200,26633.75,33962.15,16,6.5,1
1017,200,26633.75,33962.15,17,6.7,1
1017,200,26633.75,33962.15,18,7.1,1
1017,200,26633.75,33962.15,19,7.7,1
1017,200,26633.75,33962.15,20,8,1
1017,200,26633.75,33962.15,21,8,1
1017,200,26633.75,33962.15,22,8.1,1
1017,200,26633.75,33962.15,23,8.4,1
1017,200,26633.75,33962.15,24,8.6,1
1017,200,26633.75,33962.15,25,8.8,1
1017,200,26633.75,33962.15,26,9.1,1
1017,200,26633.75,33962.15,27,9.3,1
1017,200,26633.75,33962.15,28,10.1,1
1017,200,26633.75,33962.15,29,10.4,1
1017,200,26633.75,33962.15,30,11,1
1017,200,26633.75,33962.15,31,11,1
1017,200,26633.75,33962.15,32,11.2,1
1017,200,26633.75,33962.15,33,11.4,1
1017,200,26633.75,33962.15,34,11.4,1
1017,200,26633.75,33962.15,35,11.5,1
1017,200,26633.75,33962.15,36,11.5,1
1017,200,26633.75,33962.15,37,11.6,1
1017,200,26633.75,33962.15,38,12,1
1017,200,26633.75,33962.15,39,12.2,1
1017,200,26633.75,33962.15,40,12.5,1
1042,24,2549.25,6244.81,1,5.5,1
1042,24,2549.25,6244.81,2,5.5,1
1042,24,2549.25,6244.81,3,5.8,1
1042,24,2549.25,6244.81,4,5.9,1
1042,24,2549.25,6244.81,5,5.9,1
1042,24,2549.25,6244.81,6,6,1
1042,24,2549.25,6244.81,7,6,1
1042,24,2549.25,6244.81,8,6,1
1042,24,2549.25,6244.81,9,6.3,0
1042,24,2549.25,6244.81,10,6.3,0
1042,24,2549.25,6244.81,11,6.5,0
1042,24,2549.25,6244.81,12,6.4,0
1042,24,2549.25,6244.81,13,6.4,0
1042,24,2549.25,6244.81,14,6.5,0
1042,24,2549.25,6244.81,15,6.5,0
1042,24,2549.25,6244.81,16,6.5,0
1042,24,2549.25,6244.81,17,6.7,0
1042,24,2549.25,6244.81,18,7.1,0
1042,24,2549.25,6244.81,19,7.7,0
1042,24,2549.25,6244.81,20,8,0
1042,24,2549.25,6244.81,21,8,0
1042,24,2549.25,6244.81,22,8.1,0
1042,24,2549.25,6244.81,23,8.4,0
1042,24,2549.25,6244.81,24,8.6,0
1042,24,2549.25,6244.81,25,8.8,0
1042,24,2549.25,6244.81,26,9.1,0
1042,24,2549.25,6244.81,27,9.3,0
1042,24,2549.25,6244.81,28,10.1,0
1042,24,2549.25,6244.81,29,10.4,0
1042,24,2549.25,6244.81,30,11,0
1042,24,2549.25,6244.81,31,11,0
1042,24,2549.25,6244.81,32,11.2,0
1042,24,2549.25,6244.81,33,11.4,0
1042,24,2549.25,6244.81,34,11.4,0
1042,24,2549.25,6244.81,35,11.5,0
1042,24,2549.25,6244.81,36,11.5,0
1042,24,2549.25,6244.81,37,11.6,0
1042,24,2549.25,6244.81,38,12,0
1042,24,2549.25,6244.81,39,12.2,0
1042,24,2549.25,6244.81,40,12.5,0
1049,28,3601.92,6528.13,1,5.5,1
1049,28,3601.92,6528.13,2,5.5,1
1049,28,3601.92,6528.13,3,5.8,1
1049,28,3601.92,6528.13,4,5.9,1
1049,28,3601.92,6528.13,5,5.9,1
1049,28,3601.92,6528.13,6,6,1
1049,28,3601.92,6528.13,7,6,1
1049,28,3601.92,6528.13,8,6,1
1049,28,3601.92,6528.13,9,6.3,1
1049,28,3601.92,6528.13,10,6.3,1
1049,28,3601.92,6528.13,11,6.5,1
1049,28,3601.92,6528.13,12,6.4,1
1049,28,3601.92,6528.13,13,6.4,1
1049,28,3601.92,6528.13,14,6.5,1
1049,28,3601.92,6528.13,15,6.5,1
1049,28,3601.92,6528.13,16,6.5,1
1049,28,3601.92,6528.13,17,6.7,1
1049,28,3601.92,6528.13,18,7.1,1
1049,28,3601.92,6528.13,19,7.7,1
1049,28,3601.92,6528.13,20,8,1
1049,28,3601.92,6528.13,21,8,1
1049,28,3601.92,6528.13,22,8.1,1
1049,28,3601.92,6528.13,23,8.4,1
1049,28,3601.92,6528.13,24,8.6,1
1049,28,3601.92,6528.13,25,8.8,1
1049,28,3601.92,6528.13,26,9.1,1
1049,28,3601.92,6528.13,27,9.3,1
1049,28,3601.92,6528.13,28,10.1,1
1049,28,3601.92,6528.13,29,10.4,1
1049,28,3601.92,6528.13,30,11,1
1049,28,3601.92,6528.13,31,11,1
1049,28,3601.92,6528.13,32,11.2,1
1049,28,3601.92,6528.13,33,11.4,1
1049,28,3601.92,6528.13,34,11.4,1
1049,28,3601.92,6528.13,35,11.5,1
1049,28,3601.92,6528.13,36,11.5,1
1049,28,3601.92,6528.13,37,11.6,1
1049,28,3601.92,6528.13,38,12,1
1049,28,3601.92,6528.13,39,12.2,1
1049,28,3601.92,6528.13,40,12.5,1
1050,28,3633.88,5543.51,1,5.5,1
1050,28,3633.88,5543.51,2,5.5,1
1050,28,3633.88,5543.51,3,5.8,1
1050,28,3633.88,5543.51,4,5.9,1
1050,28,3633.88,5543.51,5,5.9,1
1050,28,3633.88,5543.51,6,6,1
1050,28,3633.88,5543.51,7,6,1
1050,28,3633.88,5543.51,8,6,1
1050,28,3633.88,5543.51,9,6.3,1
1050,28,3633.88,5543.51,10,6.3,1
1050,28,3633.88,5543.51,11,6.5,1
1050,28,3633.88,5543.51,12,6.4,1
1050,28,3633.88,5543.51,13,6.4,1
1050,28,3633.88,5543.51,14,6.5,1
1050,28,3633.88,5543.51,15,6.5,1
1050,28,3633.88,5543.51,16,6.5,1
1050,28,3633.88,5543.51,17,6.7,1
1050,28,3633.88,5543.51,18,7.1,1
1050,28,3633.88,5543.51,19,7.7,1
1050,28,3633.88,5543.51,20,8,1
1050,28,3633.88,5543.51,21,8,1
1050,28,3633.88,5543.51,22,8.1,1
1050,28,3633.88,5543.51,23,8.4,1
1050,28,3633.88,5543.51,24,8.6,1
1050,28,3633.88,5543.51,25,8.8,1
1050,28,3633.88,5543.51,26,9.1,1
1050,28,3633.88,5543.51,27,9.3,1
1050,28,3633.88,5543.51,28,10.1,1
1050,28,3633.88,5543.51,29,10.4,1
1050,28,3633.88,5543.51,30,11,1
1050,28,3633.88,5543.51,31,11,1
1050,28,3633.88,5543.51,32,11.2,1
1050,28,3633.88,5543.51,33,11.4,1
1050,28,3633.88,5543.51,34,11.4,1
1050,28,3633.88,5543.51,35,11.5,1
1050,28,3633.88,5543.51,36,11.5,1
1050,28,3633.88,5543.51,37,11.6,1
1050,28,3633.88,5543.51,38,12,1
1050,28,3633.88,5543.51,39,12.2,1
1050,28,3633.88,5543.51,40,12.5,1
1137,30,4415.92,5377.14,1,5.5,1
1137,30,4415.92,5377.14,2,5.5,1
1137,30,4415.92,5377.14,3,5.8,1
1137,30,4415.92,5377.14,4,5.9,1
1137,30,4415.92,5377.14,5,5.9,1
1137,30,4415.92,5377.14,6,6,1
1137,30,4415.92,5377.14,7,6,1
1137,30,4415.92,5377.14,8,6,1
1137,30,4415.92,5377.14,9,6.3,1
1137,30,4415.92,5377.14,10,6.3,1
1137,30,4415.92,5377.14,11,6.5,1
1137,30,4415.92,5377.14,12,6.4,1
1137,30,4415.92,5377.14,13,6.4,1
1137,30,4415.92,5377.14,14,6.5,1
1137,30,4415.92,5377.14,15,6.5,1
1137,30,4415.92,5377.14,16,6.5,1
1137,30,4415.92,5377.14,17,6.7,1
1137,30,4415.92,5377.14,18,7.1,1
1137,30,4415.92,5377.14,19,7.7,1
1137,30,4415.92,5377.14,20,8,1
1137,30,4415.92,5377.14,21,8,1
1137,30,4415.92,5377.14,22,8.1,1
1137,30,4415.92,5377.14,23,8.4,1
1137,30,4415.92,5377.14,24,8.6,1
1137,30,4415.92,5377.14,25,8.8,1
1137,30,4415.92,5377.14,26,9.1,1
1137,30,4415.92,5377.14,27,9.3,1
1137,30,4415.92,5377.14,28,10.1,1
1137,30,4415.92,5377.14,29,10.4,1
1137,30,4415.92,5377.14,30,11,1
1137,30,4415.92,5377.14,31,11,1
1137,30,4415.92,5377.14,32,11.2,1
1137,30,4415.92,5377.14,33,11.4,1
1137,30,4415.92,5377.14,34,11.4,1
1137,30,4415.92,5377.14,35,11.5,1
1137,30,4415.92,5377.14,36,11.5,1
1137,30,4415.92,5377.14,37,11.6,1
1137,30,4415.92,5377.14,38,12,1
1137,30,4415.92,5377.14,39,12.2,1
1137,30,4415.92,5377.14,40,12.5,1
1151,24,2017.49,7779.12,1,5.5,0
1151,24,2017.49,7779.12,2,5.5,0
1151,24,2017.49,7779.12,3,5.8,0
1151,24,2017.49,7779.12,4,5.9,0
1151,24,2017.49,7779.12,5,5.9,0
1151,24,2017.49,7779.12,6,6,0
1151,24,2017.49,7779.12,7,6,0
1151,24,2017.49,7779.12,8,6,0
1151,24,2017.49,7779.12,9,6.3,0
1151,24,2017.49,7779.12,10,6.3,0
1151,24,2017.49,7779.12,11,6.5,0
1151,24,2017.49,7779.12,12,6.4,0
1151,24,2017.49,7779.12,13,6.4,0
1151,24,2017.49,7779.12,14,6.5,0
1151,24,2017.49,7779.12,15,6.5,0
1151,24,2017.49,7779.12,16,6.5,0
1151,24,2017.49,7779.12,17,6.7,0
1151,24,2017.49,7779.12,18,7.1,0
1151,24,2017.49,7779.12,19,7.7,0
1151,24,2017.49,7779.12,20,8,0
1151,24,2017.49,7779.12,21,8,0
1151,24,2017.49,7779.12,22,8.1,0
1151,24,2017.49,7779.12,23,8.4,0
1151,24,2017.49,7779.12,24,8.6,0
1151,24,2017.49,7779.12,25,8.8,0
1151,24,2017.49,7779.12,26,9.1,0
1151,24,2017.49,7779.12,27,9.3,0
1151,24,2017.49,7779.12,28,10.1,0
1151,24,2017.49,7779.12,29,10.4,0
1151,24,2017.49,7779.12,30,11,0
1151,24,2017.49,7779.12,31,11,0
1151,24,2017.49,7779.12,32,11.2,0
1151,24,2017.49,7779.12,33,11.4,0
1151,24,2017.49,7779.12,34,11.4,0
1151,24,2017.49,7779.12,35,11.5,0
1151,24,2017.49,7779.12,36,11.5,0
1151,24,2017.49,7779.12,37,11.6,0
1151,24,2017.49,7779.12,38,12,0
1151,24,2017.49,7779.12,39,12.2,0
1151,24,2017.49,7779.12,40,12.5,0
1218,20,2511.6,8871.44,1,5.5,0
1218,20,2511.6,8871.44,2,5.5,0
1218,20,2511.6,8871.44,3,5.8,0
1218,20,2511.6,8871.44,4,5.9,0
1218,20,2511.6,8871.44,5,5.9,0
1218,20,2511.6,8871.44,6,6,0
1218,20,2511.6,8871.44,7,6,0
1218,20,2511.6,8871.44,8,6,0
1218,20,2511.6,8871.44,9,6.3,0
1218,20,2511.6,8871.44,10,6.3,0
1218,20,2511.6,8871.44,11,6.5,0
1218,20,2511.6,8871.44,12,6.4,0
1218,20,2511.6,8871.44,13,6.4,0
1218,20,2511.6,8871.44,14,6.5,0
1218,20,2511.6,8871.44,15,6.5,0
1218,20,2511.6,8871.44,16,6.5,0
1218,20,2511.6,8871.44,17,6.7,0
1218,20,2511.6,8871.44,18,7.1,0
1218,20,2511.6,8871.44,19,7.7,0
1218,20,2511.6,8871.44,20,8,0
1218,20,2511.6,8871.44,21,8,0
1218,20,2511.6,8871.44,22,8.1,0
1218,20,2511.6,8871.44,23,8.4,0
1218,20,2511.6,8871.44,24,8.6,0
1218,20,2511.6,8871.44,25,8.8,0
1218,20,2511.6,8871.44,26,9.1,0
1218,20,2511.6,8871.44,27,9.3,0
1218,20,2511.6,8871.44,28,10.1,0
1218,20,2511.6,8871.44,29,10.4,0
1218,20,2511.6,8871.44,30,11,0
1218,20,2511.6,8871.44,31,11,0
1218,20,2511.6,8871.44,32,11.2,0
1218,20,2511.6,8871.44,33,11.4,0
1218,20,2511.6,8871.44,34,11.4,0
1218,20,2511.6,8871.44,35,11.5,0
1218,20,2511.6,8871.44,36,11.5,0
1218,20,2511.6,8871.44,37,11.6,0
1218,20,2511.6,8871.44,38,12,0
1218,20,2511.6,8871.44,39,12.2,0
1218,20,2511.6,8871.44,40,12.5,0
1245,269,27106.58,52244.09,1,5.5,1
1245,269,27106.58,52244.09,2,5.5,1
1245,269,27106.58,52244.09,3,5.8,1
1245,269,27106.58,52244.09,4,5.9,1
1245,269,27106.58,52244.09,5,5.9,1
1245,269,27106.58,52244.09,6,6,1
1245,269,27106.58,52244.09,7,6,1
1245,269,27106.58,52244.09,8,6,1
1245,269,27106.58,52244.09,9,6.3,1
1245,269,27106.58,52244.09,10,6.3,1
1245,269,27106.58,52244.09,11,6.5,1
1245,269,27106.58,52244.09,12,6.4,1
1245,269,27106.58,52244.09,13,6.4,1
1245,269,27106.58,52244.09,14,6.5,1
1245,269,27106.58,52244.09,15,6.5,1
1245,269,27106.58,52244.09,16,6.5,1
1245,269,27106.58,52244.09,17,6.7,1
1245,269,27106.58,52244.09,18,7.1,1
1245,269,27106.58,52244.09,19,7.7,1
1245,269,27106.58,52244.09,20,8,1
1245,269,27106.58,52244.09,21,8,1
1245,269,27106.58,52244.09,22,8.1,1
1245,269,27106.58,52244.09,23,8.4,1
1245,269,27106.58,52244.09,24,8.6,1
1245,269,27106.58,52244.09,25,8.8,1
1245,269,27106.58,52244.09,26,9.1,1
1245,269,27106.58,52244.09,27,9.3,1
1245,269,27106.58,52244.09,28,10.1,1
1245,269,27106.58,52244.09,29,10.4,1
1245,269,27106.58,52244.09,30,11,1
1245,269,27106.58,52244.09,31,11,1
1245,269,27106.58,52244.09,32,11.2,1
1245,269,27106.58,52244.09,33,11.4,1
1245,269,27106.58,52244.09,34,11.4,1
1245,269,27106.58,52244.09,35,11.5,1
1245,269,27106.58,52244.09,36,11.5,1
1245,269,27106.58,52244.09,37,11.6,1
1245,269,27106.58,52244.09,38,12,1
1245,269,27106.58,52244.09,39,12.2,1
1245,269,27106.58,52244.09,40,12.5,1
1249,358,30013.32,37795.25,1,5.5,1
1249,358,30013.32,37795.25,2,5.5,1
1249,358,30013.32,37795.25,3,5.8,1
1249,358,30013.32,37795.25,4,5.9,1
1249,358,30013.32,37795.25,5,5.9,1
1249,358,30013.32,37795.25,6,6,1
1249,358,30013.32,37795.25,7,6,1
1249,358,30013.32,37795.25,8,6,1
1249,358,30013.32,37795.25,9,6.3,1
1249,358,30013.32,37795.25,10,6.3,1
1249,358,30013.32,37795.25,11,6.5,1
1249,358,30013.32,37795.25,12,6.4,1
1249,358,30013.32,37795.25,13,6.4,1
1249,358,30013.32,37795.25,14,6.5,1
1249,358,30013.32,37795.25,15,6.5,1
1249,358,30013.32,37795.25,16,6.5,1
1249,358,30013.32,37795.25,17,6.7,1
1249,358,30013.32,37795.25,18,7.1,1
1249,358,30013.32,37795.25,19,7.7,1
1249,358,30013.32,37795.25,20,8,1
1249,358,30013.32,37795.25,21,8,1
1249,358,30013.32,37795.25,22,8.1,1
1249,358,30013.32,37795.25,23,8.4,1
1249,358,30013.32,37795.25,24,8.6,1
1249,358,30013.32,37795.25,25,8.8,1
1249,358,30013.32,37795.25,26,9.1,1
1249,358,30013.32,37795.25,27,9.3,1
1249,358,30013.32,37795.25,28,10.1,1
1249,358,30013.32,37795.25,29,10.4,1
1249,358,30013.32,37795.25,30,11,1
1249,358,30013.32,37795.25,31,11,1
1249,358,30013.32,37795.25,32,11.2,1
1249,358,30013.32,37795.25,33,11.4,1
1249,358,30013.32,37795.25,34,11.4,1
1249,358,30013.32,37795.25,35,11.5,1
1249,358,30013.32,37795.25,36,11.5,1
1249,358,30013.32,37795.25,37,11.6,1
1249,358,30013.32,37795.25,38,12,1
1249,358,30013.32,37795.25,39,12.2,1
1249,358,30013.32,37795.25,40,12.5,1
1263,24,4612.07,8156.99,1,5.5,1
1263,24,4612.07,8156.99,2,5.5,1
1263,24,4612.07,8156.99,3,5.8,1
1263,24,4612.07,8156.99,4,5.9,1
1263,24,4612.07,8156.99,5,5.9,1
1263,24,4612.07,8156.99,6,6,1
1263,24,4612.07,8156.99,7,6,1
1263,24,4612.07,8156.99,8,6,1
1263,24,4612.07,8156.99,9,6.3,1
1263,24,4612.07,8156.99,10,6.3,1
1263,24,4612.07,8156.99,11,6.5,1
1263,24,4612.07,8156.99,12,6.4,1
1263,24,4612.07,8156.99,13,6.4,1
1263,24,4612.07,8156.99,14,6.5,1
1263,24,4612.07,8156.99,15,6.5,1
1263,24,4612.07,8156.99,16,6.5,1
1263,24,4612.07,8156.99,17,6.7,1
1263,24,4612.07,8156.99,18,7.1,1
1263,24,4612.07,8156.99,19,7.7,1
1263,24,4612.07,8156.99,20,8,1
1263,24,4612.07,8156.99,21,8,1
1263,24,4612.07,8156.99,22,8.1,1
1263,24,4612.07,8156.99,23,8.4,1
1263,24,4612.07,8156.99,24,8.6,1
1263,24,4612.07,8156.99,25,8.8,1
1263,24,4612.07,8156.99,26,9.1,1
1263,24,4612.07,8156.99,27,9.3,1
1263,24,4612.07,8156.99,28,10.1,1
1263,24,4612.07,8156.99,29,10.4,1
1263,24,4612.07,8156.99,30,11,1
1263,24,4612.07,8156.99,31,11,1
1263,24,4612.07,8156.99,32,11.2,1
1263,24,4612.07,8156.99,33,11.4,1
1263,24,4612.07,8156.99,34,11.4,1
1263,24,4612.07,8156.99,35,11.5,1
1263,24,4612.07,8156.99,36,11.5,1
1263,24,4612.07,8156.99,37,11.6,1
1263,24,4612.07,8156.99,38,12,1
1263,24,4612.07,8156.99,39,12.2,1
1263,24,4612.07,8156.99,40,12.5,1
1289,30,4932.23,5859.3,1,5.5,1
1289,30,4932.23,5859.3,2,5.5,1
1289,30,4932.23,5859.3,3,5.8,1
1289,30,4932.23,5859.3,4,5.9,1
1289,30,4932.23,5859.3,5,5.9,1
1289,30,4932.23,5859.3,6,6,1
1289,30,4932.23,5859.3,7,6,1
1289,30,4932.23,5859.3,8,6,1
1289,30,4932.23,5859.3,9,6.3,1
1289,30,4932.23,5859.3,10,6.3,1
1289,30,4932.23,5859.3,11,6.5,1
1289,30,4932.23,5859.3,12,6.4,1
1289,30,4932.23,5859.3,13,6.4,1
1289,30,4932.23,5859.3,14,6.5,1
1289,30,4932.23,5859.3,15,6.5,1
1289,30,4932.23,5859.3,16,6.5,1
1289,30,4932.23,5859.3,17,6.7,1
1289,30,4932.23,5859.3,18,7.1,1
1289,30,4932.23,5859.3,19,7.7,1
1289,30,4932.23,5859.3,20,8,1
1289,30,4932.23,5859.3,21,8,1
1289,30,4932.23,5859.3,22,8.1,1
1289,30,4932.23,5859.3,23,8.4,1
1289,30,4932.23,5859.3,24,8.6,1
